4.925002119954347890e+00,4.825002148266554158e+00,4.925002119954347890e+00,4.825002148266554158e+00
4.925002119954347890e+00,4.775002147521496099e+00,4.925002119954347890e+00,4.808335481351532437e+00
4.925002119954347890e+00,4.725002146776438039e+00,4.925002119954347890e+00,4.780557703159831640e+00
4.875002119209289830e+00,4.675002146031379979e+00,4.908335453039326168e+00,4.745372517450340055e+00
4.825002118464231771e+00,4.625002145286321920e+00,4.880557674847625371e+00,4.705249060062256738e+00
4.775002117719173711e+00,4.575002144541263860e+00,4.845372489138133787e+00,4.661833421554755219e+00
4.725002116974115651e+00,4.525002143796205800e+00,4.805249031750050470e+00,4.616222995632626613e+00
4.675002116229057592e+00,4.475002143051147740e+00,4.761833393242548951e+00,4.569149378094215841e+00
4.625002115483999532e+00,4.425002142306089681e+00,4.716222967320420345e+00,4.521100299456722205e+00
4.575002114738941472e+00,4.375002141561031621e+00,4.669149349782009573e+00,4.472400913358107744e+00
4.525002113993883412e+00,4.325002140815973561e+00,4.621100271144515936e+00,4.423267988796457217e+00
4.475002113248825353e+00,4.275002140070915502e+00,4.572400885045901475e+00,4.373846038243289769e+00
4.425002112503767293e+00,4.225002139325857442e+00,4.523267960484250949e+00,4.324231402990176498e+00
4.425002112503767293e+00,4.175002138580799382e+00,4.490512676846103446e+00,4.274488309980557510e+00
4.425002112503767293e+00,4.125002137835741323e+00,4.468675819784690972e+00,4.224659576319847787e+00
4.375002111758709233e+00,4.075002137090683263e+00,4.437451245569545399e+00,4.174773745626024102e+00
4.325002111013651174e+00,4.025002136345625203e+00,4.399968191105219972e+00,4.124849845691596961e+00
4.275002110268593114e+00,3.975002135600567144e+00,4.358312813209404446e+00,4.074900560446653053e+00
4.225002109523535054e+00,3.925002134855509084e+00,4.313875881809022594e+00,4.024934344858667856e+00
4.175002108778476995e+00,3.875002134110451024e+00,4.267584575594986163e+00,3.974956835135068811e+00
4.125002108033418935e+00,3.825002133365392964e+00,4.220057012722365997e+00,3.924971789062820626e+00
4.075002107288360875e+00,3.775002132620334905e+00,4.171705271558969308e+00,3.874981712972624948e+00
4.025002106543302816e+00,3.725002131875276845e+00,4.122804071410879345e+00,3.824988279618539710e+00
3.975002105798244312e+00,3.675002131130218785e+00,4.073536559775237542e+00,3.774992606514872673e+00
3.925002105053186252e+00,3.625002130385160726e+00,4.024024837112614605e+00,3.724995441151043973e+00
3.875002104308128192e+00,3.575002129640102666e+00,3.974350306465398663e+00,3.674997284115095297e+00
3.825002103563070133e+00,3.525002128895044606e+00,3.924567239509167305e+00,3.624998470892699221e+00
3.775002102818012073e+00,3.475002128149986547e+00,3.874711820157421993e+00,3.574999226238624317e+00
3.725002102072954013e+00,3.425002127404928487e+00,3.824808173208742890e+00,3.524999700399238822e+00
3.675002101327895954e+00,3.375002126659870427e+00,3.774872383105789098e+00,3.474999993350475158e+00
3.625002100582837894e+00,3.325002125914812368e+00,3.724915172919960327e+00,3.425000171117784209e+00
3.575002099837779834e+00,3.275002125169754308e+00,3.674943690349852243e+00,3.375000276840754321e+00
3.525002099092721775e+00,3.225002124424696248e+00,3.624962698601424727e+00,3.325000338317647852e+00
3.475002098347663715e+00,3.175002123679638188e+00,3.574975370690991916e+00,3.275000373162409772e+00
3.425002097602605655e+00,3.125002122934580129e+00,3.524983819449721167e+00,3.225000392321263121e+00
3.375002096857547595e+00,3.075002122189522069e+00,3.474989451307955335e+00,3.175000402451371606e+00
3.325002096112489536e+00,3.025002121444464009e+00,3.424993202476552145e+00,3.125000407507888767e+00
3.275002095367431476e+00,2.975002120699405950e+00,3.374995696538941381e+00,3.075000409783201327e+00
3.225002094622373416e+00,2.925002119954347890e+00,3.324997349454027251e+00,3.025000410572145082e+00
3.175002093877315357e+00,2.875002119209289830e+00,3.274998439347466039e+00,2.975000410586951194e+00
3.125002093132257297e+00,2.825002118464231771e+00,3.224999152753398768e+00,2.925000410208941748e+00
3.075002092387199237e+00,2.775002117719173711e+00,3.174999615162893640e+00,2.875000409636767174e+00
3.025002091642141178e+00,2.725002116974115651e+00,3.124999911178189649e+00,2.825000408971108268e+00
2.975002090897083118e+00,2.675002116229057592e+00,3.075000097834280854e+00,2.775000408261607987e+00
2.925002090152025058e+00,2.625002115483999532e+00,3.025000213459037912e+00,2.725000407532077951e+00
2.875002089406966999e+00,2.575002114738941472e+00,2.975000283627745823e+00,2.675000406793632823e+00
2.825002088661908939e+00,2.525002113993883412e+00,2.925000325216255526e+00,2.625000406051322344e+00
2.775002087916850879e+00,2.475002113248825353e+00,2.875000349192464721e+00,2.575000405307378060e+00
2.725002087171792819e+00,2.425002112503767293e+00,2.825000362552489541e+00,2.525000404562759648e+00
2.675002086426734760e+00,2.425002112503767293e+00,2.775000369663340738e+00,2.491667070732890288e+00
2.625002085681676700e+00,2.425002112503767293e+00,2.725000373186296621e+00,2.469444848179596086e+00
2.575002084936618640e+00,2.375002111758709233e+00,2.675000374701914652e+00,2.437963366229036311e+00
2.525002084191560581e+00,2.325002111013651174e+00,2.625000375123873297e+00,2.400309044680370985e+00
2.475002083446502521e+00,2.275002110268593114e+00,2.575000374965819905e+00,2.358539496733324192e+00
2.425002082701444461e+00,2.225002109523535054e+00,2.525000374508419743e+00,2.314026464522311866e+00
2.425002082701444461e+00,2.175002108778476995e+00,2.491667040815710887e+00,2.267684442808163059e+00
2.425002082701444461e+00,2.125002108033418935e+00,2.469444818326224755e+00,2.220123094778469586e+00
2.425002082701444461e+00,2.075002107288360875e+00,2.454630003319604459e+00,2.171748862593614326e+00
2.425002082701444461e+00,2.025002106543302816e+00,2.444753459975411047e+00,2.122832707772714489e+00
2.425002082701444461e+00,1.975002105798244756e+00,2.438169097743354996e+00,2.073555271482209861e+00
2.425002082701444461e+00,1.925002105053186696e+00,2.433779522922733474e+00,2.024036981428612769e+00
2.425002082701444461e+00,1.875002104308128636e+00,2.430853139717029432e+00,1.974358123140007359e+00
2.425002082701444461e+00,1.825002103563070577e+00,2.428902217609840264e+00,1.924572220802546418e+00
2.425002082701444461e+00,1.775002102818012517e+00,2.427601602963542327e+00,1.874714957741692389e+00
2.425002082701444461e+00,1.725002102072954457e+00,2.426734526780191636e+00,1.824810123270351969e+00
2.425002082701444461e+00,1.675002101327896398e+00,2.426156476588321453e+00,1.774873577076414133e+00
2.425002082701444461e+00,1.625002100582838338e+00,2.425771111096382882e+00,1.724915891984913241e+00
2.425002082701444461e+00,1.575002099837780278e+00,2.425514203360947363e+00,1.674944115718510762e+00
2.425002082701444461e+00,1.525002099092722219e+00,2.425342936276599914e+00,1.624962945457716135e+00
2.425002082701444461e+00,1.475002098347664159e+00,2.425228766225365984e+00,1.574975511079254487e+00
2.425002082701444461e+00,1.425002097602606099e+00,2.425152665414735509e+00,1.524983897616033257e+00
2.375002081956386402e+00,1.375002096857548040e+00,2.408435282999601856e+00,1.474989493884447223e+00
2.375002081956386402e+00,1.325002096112489980e+00,2.397290386565848141e+00,1.424993225149132403e+00
2.375002081956386402e+00,1.275002095367431920e+00,2.389860488026595231e+00,1.374995708336355316e+00
2.375002081956386402e+00,1.225002094622373860e+00,2.384907261675195844e+00,1.324997355449865299e+00
2.375002081956386402e+00,1.175002093877315801e+00,2.381605155900914816e+00,1.274998442322933467e+00
2.375002081956386402e+00,1.125002093132257741e+00,2.379403801095314908e+00,1.224999154194864603e+00
2.375002081956386402e+00,1.075002092387199681e+00,2.377936281837642163e+00,1.174999615844495304e+00
2.375002081956386402e+00,1.025002091642141622e+00,2.376957985357330383e+00,1.124999911492742033e+00
2.375002081956386402e+00,9.750020908970835620e-01,2.376305834187100174e+00,1.075000097975949975e+00
2.375002081956386402e+00,9.250020901520255023e-01,2.375871108201401682e+00,1.025000213521308545e+00
2.375002081956386402e+00,8.750020894069674426e-01,2.375581326118902048e+00,9.750002836544588991e-01
2.375002081956386402e+00,8.250020886619093829e-01,2.375388166513284549e+00,9.250003252274404675e-01
2.425002082701444461e+00,7.750020879168513233e-01,2.391926081975502161e+00,8.750003491970362868e-01
2.425002082701444461e+00,7.250020871717932636e-01,2.402951374088724723e+00,8.250003625543139707e-01
2.475002083446502521e+00,6.750020864267352039e-01,2.426968245020396431e+00,7.750003696640515027e-01
2.475002083446502521e+00,6.250020856816771442e-01,2.442979496513112192e+00,7.250003731865672929e-01
2.525002084191560581e+00,5.750020849366190845e-01,2.470320331165007044e+00,6.750003747020157929e-01
2.525002084191560581e+00,5.250020841915610248e-01,2.488547551287951354e+00,6.250003751239106009e-01
2.525002084191560581e+00,4.750020834465029651e-01,2.500699026530664781e+00,5.750003749658334495e-01
2.575002084936618640e+00,4.250020827014449054e-01,2.525466671487758941e+00,5.250003745084246276e-01
2.575002084936618640e+00,3.750020819563868457e-01,2.541978429922941984e+00,4.750003739006929404e-01
2.625002085681676700e+00,3.250020812113287860e-01,2.569652932534611356e+00,4.250003732195062334e-01
2.625002085681676700e+00,2.750020804662707263e-01,2.588102600049353441e+00,3.750003725033920210e-01
2.675002086426734760e+00,2.250020797212126666e-01,2.617069047236440404e+00,3.250003717711145712e-01
2.675002086426734760e+00,1.750020789761546069e-01,2.636380016970477413e+00,2.750003710315565009e-01
2.725002087171792819e+00,1.250020782310965473e-01,2.665920671687216803e+00,2.250003702888055401e-01
2.725002087171792819e+00,7.500207748603848756e-02,2.685614452470098446e+00,1.750003695446909757e-01
2.775002087916850879e+00,2.500207674098042787e-02,2.715410320490532659e+00,1.250003688000091429e-01
